"id","geboorteplaats","overlijdensplaats","soort_instelling","naam","voornamen","roepnaam","geboortedatum","overlijdensdatum","biografie","is_persoon","toon_op_site","rechtenvrij","tussenvoegsels","unique_number","reference","app_state","datum_gewijzigd","gewijzigd_door"
"151","400",NULL,NULL,"Crouwel","Wim",,"1928-00-00","0000-00-00","<p></p><p>Wim Crouwel is een van de belangrijkste en invloedrijkste ontwerpers van Nederland. Al meerdere decennia domineert hij het vakgebied grafisch ontwerpen. Veel ontwerpers zijn door hem beïnvloed en velen worden nog steeds door hem beïnvloed. Ook de ontwerpers die de ontwerpen en opvattingen van Crouwel juist afkeurden, hebben altijd de neiging gehad op hem te reageren en zijn werk als uitgangspunt te nemen voor hun eigen opvattingen.<br /><br />Wim Crouwel volgt van 1946 tot 1949 zijn opleiding aan de Academie Minerva in Groningen. Hij doet hier de algemene opleiding van beeldend kunstenaar/schilder en is daarnaast in hoge mate geïnteresseerd in mode en interieurontwerpen. Later volgt hij in Amsterdam lessen typografie aan het Instituut voor Kunstnijverheidsonderwijs in Amsterdam. In deze stad komt hij in aanraking met nieuwe en spannende ontwikkelingen op het gebied van kunst en vormgeving. Hij raakt betrokken bij verschillende initiatieven en projecten: hij wordt lid van de kunstenaarsgroep Creatie en de GKf. Bovendien komt hij in aanraking met de strenge, zakelijke ontwerpen van de Zwitserse school. De invloed van de Zwitsers is van groot belang voor zijn werk als grafisch ontwerper.<br />Zijn eerste werk vindt hij bij Firma Enderberg, waar hij aan de slag gaat als standbouwer en inrichter van exposities en manifestaties. In 1954 start hij zijn eigen ontwerppraktijk. Hij blijft zich bezighouden met ruimtelijke opdrachten (ook in samenwerking Kho Liang Ie), maar gaandeweg gaat hij zich tevens richten op  grafisch ontwerpen. Hij verzorgt in deze periode tentoonstellingsinrichtingen voor de Nederlandse Kunststichting en inrichtingen voor manifestaties als E55, Het Atoom en voor showrooms van onder meer Philps, IBM en Plieger. Zijn belangrijkste grafische opdracht komt in deze tijd van het Stedelijk Van Abbemuseum. Directeur Edy de Wilde stelt hem in staat om alle affiches en catalogi voor het museum te ontwerpen. Dit geeft Crouwel de gelegenheid om te experimenteren met typografie en visuele herkenbaarheid en continuïteit. Wanneer directeur De Wilde de overstap maakt naar het Stedelijk Museum Amsterdam, gaat Crouwel met hem mee als vaste ontwerper. Nu kan Crouwel zijn ervaringen en experimenten ten volle toepassen. De hele periode waarin Crouwel voor het Stedelijk Museum werkt, kent het museumdrukwerk een herkenbare stijl: een combinatie van een systematische aanpak, functionaliteit én een esthetische vormentaal.<br /><br />Rond dezelfde tijd dat Crouwel voor het Stedelijk gaat werken, is hij ook betrokken bij de oprichting van het ontwerpbureau Total Design (1963). De ideeën van Crouwel over over de systematische benadering van een ontwerpopdracht en zijn functionalistische ontwerpen sluiten goed aan bij de doelstelling van dit bureau: 'het ontwikkelen en uitwerken van ideeën betreffende de vormgeving op alle gebieden, teneinde waar mogelijk een eenheid van gedachten ('total design') hierin tot stand te brengen'. Crouwel bleef voor lange tijd verbonden aan het bureau, niet alleen als ontwerper, maar later ook als directeur. Enkele belangrijke opdrachten naast het Stedelijk Museum waren: Drukkerij Erven E. de Geer, Steendrukkerij De Jong, de PTT, de Wereldtentoonstelling in Osaka, Peter Stuyvesant, en Al Futtaim.<br /><br />Door zijn sterke verbondenheid met Total Design gaat Crouwel fungeren als spreekbuis en personificatie van het bureau. Wanneer het bureau in de jaren zeventig te maken krijgt met kritiek, heeft Crouwel het dan ook het zwaarst te verduren. Zijn nieuwe ontwerp voor de telefoongids van 1973 vormt de aanleiding voor Vrij-Nederlandcolumniste Tamar om een reeks woedende artikelen te schrijven over de zogenaamde 'Nieuwe lelijkheid'. Ook andere ontwerpers moeten het ontgelden, maar haar woede richt zich vooral op Crouwel. Daarnaast klinken er ook steeds kritischer geluiden vanuit de ontwerpwereld zelf. De ontwerper Jan van Toorn gaat met Crouwel in debat over de onmogelijkheid van objectieve vormgeving. Van Toorn was van mening dat een ontwerp nooit waardevrij kon zijn. Hij beschouwde de systematische en zakelijke werkwijze van Crouwel en Total Design als een autoritaire benadering waarbij geen ruimte was voor onderzoek en werkelijke overdracht.<br /><br />Crouwel heeft niet alleen als ontwerper een belangrijke rol gespeeld in de geschiedenis van het grafisch ontwerp. Ook als docent heeft Crouwel weten bij te dragen aan discussies en opvattingen in het grafisch vakgebied. Al in de jaren vijftig is hij werkzaam als docent bij de Koninlijke Academie voor Kunst en Vormgeving in Den Bosch en het Instituut voor Kunstnijverheidsonderwijs in Amsterdam. Hij is voor lange tijd (1965-1985) verbonden aan de afdeling Industrieel Ontwerpen van de Technische Hogeschool Delft, zowel als medewerker en docent, als hoogleraar en bijzonder hoogleraar. Van 1987 tot 1983 geeft hij als bijzonder hoogleraar les bij Kunst- en Cultuurwetenschappen aan de Erasmus Universiteit. Naast zijn docentschap oefent Crouwel ook op andere manieren invloed uit. Met diverse publicaties, zijn frequente aanwezigheid bij discussies en lezingen, zijn lidmaatschap en voorzitterschap van diverse verenigingen als de GKf en de AGI, en ten slotte met zijn functie van directeur van het museum Boijmans-Van Beuningen (1985-1993) heeft hij altijd een belangrijke positie ingenomen in het vakgebied van grafisch ontwerpen.<br /><br />In het werk van Crouwel hebben typografie en het ruimtelijke altijd een belangrijke rol gespeeld. Zo zijn veel van zijn ontwerpen in te delen naar inrichtingsontwerp enerzijds en typografisch werk en letterontwerp anderzijds. Crouwel begon zijn carrière al als inrichter van stands, showrooms en exposities, en is zich altijd blijven bezighouden met tentoonstellingsinrichtingen. Na de diverse wederopbouwmanifestaties en beursen, heeft Crouwel meerdere tentoonstellingen ingericht voor het Stedelijk Museum en Steendrukkerij De Jong. Een bekende en geprezen tentoonstelling van zijn hand voor het Boijmans-Van Beuningen was De Verboden Stad over de keizerlijke schatten van China. <br />Als typograaf is hij verantwoordelijk geweest voor de opmaak van honderden kaartjes, folders, jaarverslagen, en diverse soorten publicaties (van telefoongids tot museumcatalogi). Van zijn letterontwerpen is het New Alphabet het meest besproken. Crouwel ontwikkelde dit lettertype als reactie op de ontwikkelingen in de druktechniek die van invloed waren op de kwaliteit van het drukwerk. Zijn oplossing - alle rondingen werden uit de letters verwijderd en sommige lettervormen werden op geheel nieuwe wijze opgebouwd - werd als zeer radicaal beschouwd en zorgde voor een hausse aan reacties. <br />Ook in de grafische ontwerpen - die het grootste deel innemen in zijn oeuvre -  hebben het typografische en het driedimensionele de overhand. De vormen die Crouwel gebruikt zijn vaak sterk gestileerde afleidingen van letters of ruimtelijke objecten. In veel van zijn affiches voor het het Van Abbemuseum en het Stedelijk Museum bijvoorbeeld, probeert Crouwel een typografische vertaling te maken van de stijl of het werk van diegene van wie werk geëxposeerd wordt. Bovendien maakt Crouwel altijd gebruik van een grid, een middel om zijn vormen op ruimtelijke wijze te ordenen op het papier. <br /><br /></p><p></p>","1","1",NULL,,,,"1","2008-10-30","Britt Grootes"
"152",NULL,NULL,"65","Grafisch Bedrijf Domstad BV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"153",NULL,NULL,"86","Immids",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"154",NULL,NULL,NULL,"Ferrée","Hans",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"155",NULL,NULL,"86","J. Muusses",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"156",NULL,NULL,"86","A.A.M. Stols",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"158","293","288",NULL,"Elffers","Dick",,"1910-12-09","1990-06-17",,"1",NULL,"1",,,,"1","2008-06-05","Britt Grootes"
"159",NULL,NULL,"86","Lettergieterij Amsterdam v/h N. Tetterode NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"160",NULL,NULL,"65","Dijkstra’s Drukkerij NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"161",NULL,NULL,"65","Zuid-Nederlandsche Drukkerij NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-01-18","Suzanne"
"162",NULL,NULL,"86","Uitgeverij Heijnis",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"163",NULL,NULL,"86","Nova Zembla",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"164",NULL,NULL,"86","Bert Bakker-Daamen NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-11-12","Karin"
"165",NULL,NULL,"86","De Sikkel",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"168",NULL,NULL,"86","Nederlandse Hervormde Kerk",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"169",NULL,NULL,"86","Bescherming bevolking",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"170",NULL,NULL,"65","Marchand-Paap-Strooker",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"171",NULL,NULL,NULL,"Koningsveld &amp; zn",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"172",NULL,NULL,NULL,"Elburg","Jan G.",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"174",NULL,NULL,"86","De Haan",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"175",NULL,NULL,"86","De Standaard",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"176",NULL,NULL,NULL,"Starreveld","Tineke",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"177",NULL,NULL,NULL,"Ros","Guus",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"179",NULL,NULL,"86","Uitgeverij Oisterwijk",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"180",NULL,NULL,NULL,"Alphen","Oscar",NULL,NULL,NULL,NULL,"1",NULL,"1","van",NULL,NULL,"1",NULL,NULL
"182",NULL,NULL,NULL,"Wandel","Wim",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"183",NULL,NULL,"65","Boek- en Offsetdrukkerij Slinger BV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2005-04-26","Karin"
"184",NULL,NULL,"65","Boek- offset- en speciaaldrukkerijen Marchand-Paap-Strooker NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"186",NULL,NULL,"65","Drukkerij Daane &amp; Kuiper",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"188",NULL,NULL,NULL,"Röling","Marte",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"191",NULL,NULL,"327","Sikkens Groep",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Trudi"
"192",NULL,NULL,NULL,"Polak &amp; Schwarz",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"193",NULL,NULL,NULL,"Contactcentrum Bedrijfsleven Onderwijs",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"194",NULL,NULL,NULL,"Centraal Sociaal Werkgevers Verbond",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"195",NULL,NULL,NULL,"Haagsche Kring van Werkgevers",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"196",NULL,NULL,NULL,"Boucher","L.J.C.",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"197",NULL,NULL,NULL,"Graphisches Exportzentrum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"198",NULL,NULL,"327","H. Berghaus NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"199",NULL,NULL,NULL,"Nederlands Genootschap voor Public Relations",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"200",NULL,NULL,"327","Dok- en werf- maatschappij Wilton-Feijenoord NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-05","Suzanne"
"201",NULL,NULL,NULL,"Aspa",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"202",NULL,NULL,"327","Houthandel Rote - Westzaan NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"203",NULL,NULL,"327","Metaalwarenfabriek Pielkenrood NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"204",NULL,NULL,NULL,"Werkgroep kwaliteitsbeleid voor de grafische industrie",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"205",NULL,NULL,NULL,"Rosekruis Pers",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"206",NULL,NULL,NULL,"Zaanse VVV",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"207",NULL,NULL,"327","Machine fabriek en constructiewerkplaats Gebr. Klinkenberg NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"208",NULL,NULL,NULL,"Stichting Onderzoek van de Geschiedenis der Nederlandse papierindustrie",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"209",NULL,NULL,"327","De Cirkel NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-05","Suzanne"
"210",NULL,NULL,"327","Ahrend",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-02-09","KvdH"
"211",NULL,NULL,"327","Nederlands Verkoopkantoor voor Walserijproducten NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"212",NULL,NULL,"327","Breedband NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2005-04-26","Karin"
"213",NULL,NULL,"327","Philips",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-07","Trudi"
"214",NULL,NULL,"327","Philips Phonographische Industrie NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"215",NULL,NULL,NULL,"Philips Telecommunicatie Industrie BV",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"217",NULL,NULL,"327","Amsterdamsche Likeurstokerij ‘t Lootsje’ der erven Lucas Bols NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"220",NULL,NULL,NULL,"Nederlandse Vereniging van Postzegelhandelaren",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"221",NULL,NULL,NULL,"Agon Elsevier",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"222",NULL,NULL,NULL,"Bordas",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"223",NULL,NULL,NULL,"Stichting Kunstmaand Amsterdam",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"224",NULL,NULL,"327","Amsterdams KunstmaandOrkest",,NULL,NULL,NULL,"<p>Later Amsterdams Philharmonisch Orkest</p>",NULL,NULL,"1",,NULL,NULL,"1","2006-02-09","KvdH"
"225",NULL,NULL,NULL,"Gemeentemuseum Arnhem",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"226",NULL,NULL,NULL,"Kracht","Yvonne",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"227",NULL,NULL,NULL,"Galerie Dina Vierny",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"228",NULL,NULL,NULL,"Stichting voor Culturele Samenwerking met Suriname en de Nederlandse Antillen",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"229",NULL,NULL,NULL,"Köhler","Yvette",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"231",NULL,NULL,NULL,"Portal Gallery",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"232",NULL,NULL,NULL,"Nederlands Letterkundig Museum en Documentatiecentrum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"234",NULL,NULL,NULL,"It Frysk Letterkundich Museum en Dokumintaesjesintrum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"235",NULL,NULL,"327","Genootschap Architectura et Amicitia",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"236",NULL,NULL,"327","Nederlandse Overzee Bank Nv",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"237",NULL,NULL,NULL,"Koninklijke Textielfabrieken Nijverdal - Ten Cate nv",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"238",NULL,NULL,"327","Riva NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"239",NULL,NULL,"327","De Bijenkorf NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-07","Suzanne"
"240",NULL,NULL,"327","Billiton Maatschappij NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"241",NULL,NULL,"327","De Maxwell Land Concessie mij NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-05","Suzanne"
"242",NULL,NULL,"327","Houthandel v/h William Pont NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"243",NULL,NULL,"327","Koninklijke Delftsch Aardewerkfabriek De Porceleyne Fles NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"244",NULL,NULL,NULL,"Scapino Dans Academie",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"245",NULL,NULL,NULL,"Horst","Herman",NULL,NULL,NULL,NULL,"1",NULL,"1","van der",NULL,NULL,"1",NULL,NULL
"246",NULL,NULL,NULL,"Sophia Stichting",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"247",NULL,NULL,NULL,"Nederlandse Filmproductie Maatschappij",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"248",NULL,NULL,NULL,"Rubatex",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"249",NULL,NULL,NULL,"Toneelgroep Arena",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"250",NULL,NULL,NULL,"De Nieuwe Komedie",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"251",NULL,NULL,NULL,"Nederlands Instituut voor Efficiency",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"252",NULL,NULL,NULL,"Congrescentrum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"253",NULL,NULL,NULL,"Koninklijke Nederlandsche Heidemij",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"255",NULL,NULL,NULL,"Vereenigde accountantskantoren",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"257",NULL,NULL,"327","City- Film NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-05","Suzanne"
"258",NULL,NULL,NULL,"Inteha",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"259",NULL,NULL,NULL,"Bodes &amp; Bode",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"260",NULL,NULL,NULL,"Hotel Casa 400",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"261",NULL,NULL,NULL,"Weverij De Ploeg",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"262",NULL,NULL,"327","Nederlandse Publiciteitsonderneming NPO",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-07","Suzanne"
"263",NULL,NULL,NULL,"Nieuw Rotterdams Toneel",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"264",NULL,NULL,NULL,"Nederlandse Opera Stichting",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"265",NULL,NULL,NULL,"Stichting Centrum Bouwen in Staal",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"266",NULL,NULL,"327","Ministerie van Cultuur, Recreatie en Maatschappelijk Werk",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-07-04","Trudi"
"267",NULL,NULL,NULL,"Galleria Nazionale d’Arte Moderna",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"268",NULL,NULL,"327","Railway Passengers Assurance Company RPA",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-07","Trudi"
"269",NULL,NULL,NULL,"Genootschap voor Reclame",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"272",NULL,NULL,NULL,"Gemeente Amsterdam",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"273",NULL,NULL,NULL,"Dr. E. Boekmanstichting",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"274",NULL,NULL,NULL,"Ryam Verkoop",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"275",NULL,NULL,NULL,"Raad voor de Kunst",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"276",NULL,NULL,NULL,"Vereniging Leven Monument",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"277",NULL,NULL,NULL,"Galerie 33",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"278",NULL,NULL,NULL,"Research Instituut Gebouwde Omgeving",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"279",NULL,NULL,NULL,"Werkgroep Bureau Overleg",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"280",NULL,NULL,NULL,"Filmplanning",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"284",NULL,NULL,NULL,"Nederlandse Spaarbankbond",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"285",NULL,NULL,NULL,"Specimen Bank nv",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"287",NULL,NULL,NULL,"Polyzathe",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"289",NULL,NULL,"327","Ministerie van Welzijn, Volksgezondheid en Cultuur",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-07-04","Trudi"
"290",NULL,NULL,NULL,"Gemeente Hoorn",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"291",NULL,NULL,NULL,"Pieter Baan Centrum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"292",NULL,NULL,"327","Van Heugten BV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"293",NULL,NULL,NULL,"Amsterdams Fonds voor de Kunst",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"294",NULL,NULL,"327","Bank voor Nederlandsche Gemeenten NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"295",NULL,NULL,"327","Heineken NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2005-05-04","Trudi"
"296",NULL,NULL,NULL,"Uitgeverij Intermediair",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"297",NULL,NULL,NULL,"De Beyerd",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"298",NULL,NULL,NULL,"Bührmann-Ubbens Papier",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"299",NULL,NULL,NULL,"Gemeente Heerlen",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"300",NULL,NULL,NULL,"Anne Frank Museum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"303",NULL,NULL,NULL,"Joods Historisch Museum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"305",NULL,NULL,NULL,"Innovatie Centrum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"309",NULL,NULL,NULL,"Stichting Act",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"310",NULL,NULL,NULL,"Hotel de Baak",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"311",NULL,NULL,NULL,"Schrofer","Julia",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"312",NULL,NULL,NULL,"Hengst","Jan",,"0000-00-00","0000-00-00",,"1",NULL,"1","de",NULL,NULL,"1","2006-09-05","Trudi"
"313",NULL,NULL,NULL,"J. Vermeulen &amp; zoon",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"315",NULL,NULL,NULL,"Lichtveld","Noni",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"316",NULL,NULL,NULL,"Verweij","Ton",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
