"id","volgorde","fk_rubriek_parent","fk_archief","toelichting","publiceren","naam","app_state","datum_gewijzigd","gewijzigd_door"
"3532","79","3248","27","<p></p><p>De voormalige Dresdner Direkt Bank.</p><p></p>","1","Neway Bank","1","2010-03-26","Kiko Luijten"
"3533","110","3248","27",,"1","TeleCard Services","1","2010-03-30","Linda Kool"
"3534","9","3248","27","<p></p><p>Armada bestaat uit meerdere BV's, zoals Armada Imagement BV, Armada Janse BV en Armada Kemperman BV.<br /></p><p></p>","1","Armada","1","2010-04-02","Kiko Luijten"
"3535","5","3487","28",,"1","Persoonlijke stukken","1","2010-06-11","Maja Klooster"
"3536","55","3248","27",,"1","Interconfessioneel ziekenhuis De Baronie","1","2010-04-16","Kiko Luijten"
"3537","7","3487","28",,"1","Tentoonstellingen, publicaties, discussies en interviews met /over Wissing","1","2010-06-11","Maja Klooster"
"3538",NULL,"3234","28","<p>Datering onduidelijk.</p>","1","Lilybrand Marine Paints","1","2010-06-11","Maja Klooster"
"3541",NULL,"3234","28",,"1","Arti Domo","1","2010-04-23","Maja Klooster"
"3543",NULL,"3239","28",,"1","Diverse ontwerpen","1","2010-04-27","Maja Klooster"
"3544","2","3487","28",,"1","Docent- en bestuursschappen","1","2010-05-19","Maja Klooster"
"3546","47","3248","27",,"1","Hoge Raad der Nederlanden","1","2010-04-28","Linda Kool"
"3547","4",NULL,"28",,"1","3. Publicaties","1","2010-06-11","Maja Klooster"
"3548","43","3248","27",,"1","Handle with Care","1","2010-04-28","Linda Kool"
"3549","5","3248","27",,"1","Alrecon","1","2010-04-28","Kiko Luijten"
"3551","101","3248","27",,"1","Stichting Exploitatie Nederlandse Staatsloterij Sens","1","2010-05-07","Linda Kool"
"3552","74","3248","27",,"1","Museum Het Valkhof","1","2010-05-10","Linda Kool"
"3553","61","3248","27",,"1","KNCV Tuberculosefonds","1","2010-05-10","Linda Kool"
"3554","71","3248","27",,"1","Ministerie van Financiën","1","2010-05-11","Linda Kool"
"3556",NULL,"3249","27",,"1","Postzegels","1","2010-06-16","Bernadine Ypma"
"3557","65","3248","27",,"1","Koninklijke Nederlandse Voetbalbond KNVB","1","2010-05-11","Linda Kool"
"3559",NULL,"3238","28","<p></p><p>Opdracht gerelateerde foto's en dia's (met name van bewijsexemplaren) en niet-opdrachtgebonden werk (o.a. tekeningen, inzending competitie en studies van astronomische bewegingen).<br /></p><p></p>","1","Opdrachten en vrij werk","1","2010-06-11","Maja Klooster"
"3560",NULL,"3238","28","<p></p><p>Foto's en dia's van portretten van Benno Wissing, van Benno Wissing met familieleden en vrienden en foto's en dia's gemaakt tijdens speciale gelegenheden (als openingen van tentoonstellingen). <br /></p><p></p>","1","Benno Wissing en anderen","1","2010-06-11","Maja Klooster"
"3563",NULL,"3205","27",,"1","Staatsbosbeheer","1","2010-05-20","Linda Kool"
"3564",NULL,"3205","27",,"1","Dienst Landbouwkundig Onderzoek DLO","1","2010-05-20","Linda Kool"
"3565",NULL,"3238","28",,"1","Presentaties","1","2010-06-01","Maja Klooster"
"3566","37","3248","27","<p></p><p>Japan</p><p></p>","1","Ginza Graphic Gallery GGG","1","2010-08-02","Kiko Luijten"
"3567","112","3248","27","<p>Duitse televisie</p>","1","Time Warner / Vox","1","2010-05-26","Linda Kool"
"3568","118","3248","27",,"1","Vescom / Akta BV","1","2010-05-26","Linda Kool"
"3570","52","3248","27",,"1","ING","1","2010-06-07","Kiko Luijten"
"3572","16","3248","27",,"1","Bosch en Slabbers","1","2010-06-08","Kiko Luijten"
"3573",NULL,"3239","28",,"1","Meubels","1","2010-06-11","Maja Klooster"
"3574","8","3487","28",,"1","Werkgerelateerde stukken","1","2010-06-15","Maja Klooster"
"3575",NULL,"3239","28",,"1","Architectuur","1","2010-06-18","Maja Klooster"
"3576","57","3248","27",,"1","Intomart BV","1","2010-06-21","Linda Kool"
"3577","93","3248","27",,"1","Quist Wintermans Architekten BV","1","2010-06-24","Kiko Luijten"
"3578",NULL,"689","5",,"1","Uitgeverij Contact","1","2010-06-28","Linda Kool"
"3580","115","3248","27",,"1","Van der Meer","1","2010-06-30","Linda Kool"
"3581",NULL,"3249","27",,"1","Postkantoor","1","2010-06-30","Bernadine Ypma"
"3582","46","3248","27",,"1","Hi-Graphic","1","2010-06-30","Linda Kool"
"3583",NULL,"3204","27",,"1","750 jaar Den Haag","1","2010-06-30","Kiko Luijten"
"3584",NULL,"3204","27",,"1","Den Haag Sculptuur","1","2010-06-30","Kiko Luijten"
"3585","1","3248","27",,"1","ABN AMRO","1","2010-07-01","Linda Kool"
"3586",NULL,"3589","27",,"1","Algemene stukken","1","2010-07-07","Linda Kool"
"3587",NULL,"3339","27",,"1","Bebording, bewegwijzering en belettering","1","2010-07-08","Linda Kool"
"3588",NULL,"3339","27",,"1","Folders, brochures en catalogi","1","2010-07-16","Linda Kool"
"3589",NULL,"3339","27",,"1","Administratie en algemene stukken","1","2010-07-07","Linda Kool"
"3590",NULL,"3339","27",,"1","Beeldmateriaal","1","2010-07-08","Linda Kool"
"3591",NULL,"3339","27",,"1","Overig drukwerk en 3D","1","2010-07-08","Linda Kool"
"3593",NULL,"3339","27",,"1","Jaarverslagen, plannen en periodieken","1","2010-07-26","Linda Kool"
"3594",NULL,"3339","27",,"1","Richtlijnen huisstijl","1","2010-07-08","Linda Kool"
"3595",NULL,"3339","27",,"1","ICT- en audiovisuele toepassingen","1","2010-07-26","Linda Kool"
"3597","17","3248","27",,"1","Brandweer","1","2010-07-13","Kiko Luijten"
"3598","76","3248","27",,"1","Nederland Amerika 1782 - 1982","1","2010-07-14","Kiko Luijten"
"3599","2",NULL,"25",,"1","Opdrachten vóór de oprichting van UNA","1","2011-11-04","Maja Klooster"
"3600",NULL,"3601","25",,"1","Triad Stage Alliance","1","2010-07-15","Mariska Rijsdijk"
"3601",NULL,"3599","25",,"1","Concepts","1","2010-07-22","Linda Kool"
"3602",NULL,"3072","25",,"1","Munkedals","1","2010-07-15","Mariska Rijsdijk"
"3603",NULL,NULL,"7",,"1","Affiches en klein drukwerk","1","2010-07-16","Maja Klooster"
"3604",NULL,NULL,"7",,"1","Bestuursarchief","1","2011-04-12","Maja Klooster"
"3606","2","3604","7",,"1","Middendeel: 1986-1995","1","2011-04-01","Maja Klooster"
"3607","3","3604","7",,"1","Recente deel: 1994-1998","1","2011-04-01","Maja Klooster"
"3608",NULL,"689","5",,"1","Eduard Bos Groep","1","2010-07-19","Linda Kool"
"3609",NULL,"689","5",,"1","Uitgeverij 010 Publishers","1","2010-07-19","Linda Kool"
"3610",NULL,NULL,"8",,"1","Opdrachten","1","2011-05-20","Kiko Luijten"
"3611",NULL,"3610","8",,"1","'t Vooronder","1","2010-07-19","Linda Kool"
"3612",NULL,"3610","8",,"1","A TYP I Association Typographique International","3","2010-07-19","Linda Kool"
"3613",NULL,"3610","8",,"1","A.A.L. Rutgers Management Advies BV","3","2010-07-19","Linda Kool"
"3614",NULL,"3610","8",,"1","AA5 Bureau de Antwoordman","3","2010-07-19","Linda Kool"
"3615",NULL,"3610","8",,"1","Academie Minerva","1","2010-07-19","Linda Kool"
"3616",NULL,"3610","8",,"1","Academie voor Beeldende Kunsten","1","2010-07-19","Linda Kool"
"3617",NULL,"3610","8",,"1","Academie voor Sociale en Culturele Arbeid","3","2010-07-19","Linda Kool"
"3618",NULL,"3610","8",,"1","Academisch Ziekenhuis Groningen","3","2010-07-19","Linda Kool"
"3619",NULL,"3610","8",,"1","Alvana","1","2010-07-19","Linda Kool"
"3620",NULL,"3610","8",,"1","Bailey Constructiewerkplaats en Machinefabriek NV","3","2010-07-19","Linda Kool"
"3621",NULL,"3610","8",,"1","Bas + Mar de Jager BV","1","2010-07-19","Linda Kool"
"3622",NULL,"3610","8",,"1","Beckson Fijn Mechanische Industrie","3","2010-07-19","Linda Kool"
"3623",NULL,"3610","8",,"1","Beroeps Fotografen Nederland","1","2011-05-23","Marie Christine"
"3624",NULL,"3610","8",,"1","Bio Implant Services","1","2010-07-19","Linda Kool"
"3625",NULL,"3610","8",,"1","Bodega de Posthoorn","3","2010-07-19","Linda Kool"
"3626",NULL,"3610","8",,"1","Bofa Isolatietechniek","3","2010-07-19","Linda Kool"
"3627",NULL,"3610","8",,"1","Bondsspaarbank","1","2011-05-02","Kiko Luijten"
"3628","28","3248","27",,"1","Dutch Design","1","2010-07-20","Kiko Luijten"
"3629",NULL,"3601","25",,"1","Stichting Praemium Erasmianum","1","2010-07-22","Linda Kool"
"3631",NULL,"3599","25",,"1","Traffic Design","1","2010-07-22","Mariska Rijsdijk"
"3632",NULL,"3601","25",,"1","Ahrend","1","2010-07-26","Linda Kool"
"3633",NULL,"3601","25",,"1","Diverse opdrachten","1","2010-07-26","Linda Kool"
"3634",NULL,"3601","25",,"1","Koninklijk Kabinet van Schilderijen Mauritshuis","1","2010-07-26","Mariska Rijsdijk"
"3635",NULL,"3601","25",,"1","Haags Gemeentemuseum","1","2010-07-26","Mariska Rijsdijk"
"3636",NULL,"3601","25",,"1","Ministerie van Welzijn, Volksgezondheid en Cultuur","1","2010-07-26","Mariska Rijsdijk"
"3637",NULL,"3206","27",,"1","Boek en tentoonstelling 'Behind the Seen'","1","2010-07-27","Kiko Luijten"
"3638","4",NULL,"27",,"1","4. Beeldmateriaal","1","2010-08-02","Linda Kool"
"3639","63","3248","27",,"1","Koninklijke Marrechaussee","1","2010-08-02","Kiko Luijten"
"3640","15","3248","27",,"1","Bayer","1","2010-08-02","Kiko Luijten"
"3641","22","3248","27",,"1","De Efteling","1","2010-08-02","Kiko Luijten"
"3642","14","3248","27",,"1","Bas Neon","1","2010-08-02","Kiko Luijten"
"3643","73","3248","27",,"1","Ministeries overig","1","2010-08-02","Kiko Luijten"
"3644","32","3248","27",,"1","Europost","1","2010-08-02","Kiko Luijten"
"3645","25","3248","27",,"1","Dorresteijn Communicatie","1","2010-08-02","Kiko Luijten"
"3646","51","3248","27",,"1","Imsec","1","2010-08-02","Kiko Luijten"
"3647","59","3248","27",,"1","Kemperman","1","2010-08-02","Kiko Luijten"
"3648","10","3248","27",,"1","Art Directors Club Nederland ADCN","1","2010-08-02","Kiko Luijten"
"3649","83","3248","27","<p>Project georganiseerd door verschillende liefdadigheidsorganisaties en Europese omroepverenigingen over de vergrijzing van de Europese bevolking.</p>","1","Pan European Media Project 1:4","1","2010-08-02","Kiko Luijten"
"3652","4","3653","36","<p>toelichting</p>","3","testrub1","1","2010-08-17","Mark"
"3653","2",NULL,"36","<p>toelichting</p>","3","testrub2","1","2010-08-17","Mark"
"3654","2","3653","36",,"3","testrubx","1","2010-08-18","Mark"
"3655","1","3653","36",,"3","testruby","1","2010-08-18","Mark"
"3660","1","3825","7","<p>Tevens correspondentie met het Koninklijk Huis in Nederland en België.</p>","1","Overheid","1","2011-03-06","Maja Klooster"
"3661","1","3802","7",,"1","Contracten","1","2011-02-25","Maja Klooster"
"3662","1","3607","7",,"1","1. Voorstellingen","1","2011-03-30","Maja Klooster"
"3665","4","3801","7","<p> </p><p></p>","1","Opera","1","2011-02-25","Maja Klooster"
"3667","29","3805","7",,"1","Radio en televisie","1","2011-02-25","Maja Klooster"
"3668","5","3606","7",,"1","4. Gerelateerde festivals","1","2011-03-06","Maja Klooster"
"3669","3","3801","7",,"1","Muziek","1","2011-02-25","Maja Klooster"
"3679","34","3808","7",,"1","Personeels-, facilitaire en diverse zaken","1","2011-03-06","Maja Klooster"
"3680","3","3607","7",,"1","2. Contracten, programmering, productie en toegangskaarten","1","2011-03-30","Maja Klooster"
"3681","5","3801","7",,"1","Theater","1","2011-02-25","Maja Klooster"
"3682","18","3808","7",,"1","Financiën, verzekeringen en jaarrekeningen","1","2011-03-06","Maja Klooster"
"3684","2","3801","7",,"1","Dans","1","2011-02-25","Maja Klooster"
"3686","4","3607","7",,"1","3. Aanbiedingen en toekomstplannen","1","2010-11-09","Maja Klooster"
"3688","21","3805","7",,"1","Pers en publiciteit","1","2011-02-25","Maja Klooster"
"3689","5","3607","7",,"1","4. Accommodaties, culturele instellingen en festivals","1","2011-03-30","Maja Klooster"
"3690","22","3804","7",,"1","Accommodaties","1","2011-02-25","Maja Klooster"
"3691","6","3607","7",,"1","5. Publiciteit en media","1","2011-03-30","Maja Klooster"
"3693","23","3804","7","<p>Betreft culturele instellingen in zowel Nederland als het buitenland.</p>","1","Culturele instellingen","1","2011-03-06","Maja Klooster"
"3694","1",NULL,"37",,"1","Administratie","1","2011-01-06","Kiko Luijten"
"3695","3",NULL,"37",,"1","Loopbaan","1","2010-11-25","Kiko Luijten"
"3696","1","3695","37",,"1","Ontwerpen en projecten","1","2011-01-14","Kiko Luijten"
"3697","2","3695","37",,"1","Onderwijs","1","2010-11-25","Kiko Luijten"
"3698","3","3695","37",,"1","Adviseursfuncties","1","2010-11-25","Kiko Luijten"
"3700","4",NULL,"37",,"1","Publicaties","1","2010-11-25","Kiko Luijten"
"3701","5",NULL,"37",,"1","Beeldmateriaal","1","2010-11-25","Kiko Luijten"
"3702","6",NULL,"37",,"1","Verzameld materiaal","1","2010-11-25","Kiko Luijten"
"3703",NULL,"3696","37",,"1","Privé","1","2010-11-25","Kiko Luijten"
"3704",NULL,"3696","37",,"1","PTT","1","2010-11-25","Kiko Luijten"
"3705",NULL,"3696","37",,"1","Diverse opdrachtgevers","1","2010-11-25","Kiko Luijten"
"3706",NULL,"3696","37",,"1","Em. Querido's Uitgeversmaatschappij NV","1","2010-11-25","Kiko Luijten"
"3707",NULL,"3696","37",,"1","L.J.C. Boucher","1","2010-11-25","Kiko Luijten"
"3708",NULL,"3696","37",,"1","Uitgeverij De Geus","1","2010-11-25","Kiko Luijten"
"3709",NULL,"3696","37",,"1","Gemeentemuseum Den Haag","1","2010-11-26","Kiko Luijten"
"3712",NULL,"3696","37",,"1","Rhode Island School of Design","1","2010-12-02","Kiko Luijten"
"3713",NULL,"3696","37",,"1","De Nederlandsche Bank","1","2010-12-03","Kiko Luijten"
"3714",NULL,"3696","37",,"1","DSM","1","2010-12-03","Kiko Luijten"
"3715",NULL,"3696","37",,"1","Wallich &amp; Matthes Amsterdam","1","2010-12-03","Kiko Luijten"
"3716",NULL,"3696","37",,"1","Zodiac Mysteries","1","2010-12-03","Kiko Luijten"
"3717",NULL,"3696","37",,"1","Gulden Sporen Nieuwe Reeks","1","2010-12-03","Kiko Luijten"
"3718","8","3607","7","<p>Betreft tevens dossiers met betrekking tot de vriendenkring van het Holland Festival.</p>","1","7. Financiering","1","2011-03-06","Maja Klooster"
"3720","7","3607","7",,"1","6. Overheid en overleg- en adviesorganen","1","2011-03-06","Maja Klooster"
"3721","9","3607","7",,"1","8. Interne organisatie","1","2011-02-25","Maja Klooster"
"3722",NULL,"3713","37",,"1","Biljetten vijf gulden - Vondel","1","2011-01-14","Kiko Luijten"
"3723","6","3680","7",,"1","Toegangskaarten","1","2011-02-25","Maja Klooster"
"3725",NULL,"3696","37",,"1","Koninklijk Huis","1","2010-12-23","Kiko Luijten"
"3726",NULL,"3696","37",,"1","Onbekende opdrachtgevers","1","2011-01-14","Kiko Luijten"
"3727",NULL,"3698","37",,"1","Dienst Esthetische Vormgeving PTT","1","2011-01-07","Kiko Luijten"
"3728",NULL,"3696","37",,"1","Stichting PASpartoe","1","2011-01-07","Kiko Luijten"
"3729",NULL,"3696","37",,"1","Hogeschool van Utrecht","1","2011-01-07","Kiko Luijten"
"3731","5","3604","7",,"1","Recensies","1","2011-04-01","Maja Klooster"
"3732",NULL,NULL,"33",,"1","3. Lezingen en publieke onderscheidingen","3","2011-01-13","Marie Christine"
"3733",NULL,NULL,"33",,"1","Loopbaan","1","2011-06-30","Marie Christine"
"3742",NULL,"3733","33",,"1","1951-1959 Studie werktuigbouwkunde en industriële vormgeving","3","2011-01-13","Marie Christine"
"3743",NULL,"3742","33",,"1","1951-1954 HTS Werkbouwkunde Amsterdam","5","2011-01-13","Marie Christine"
"3746",NULL,"3733","33",,"1","1955-1962 Beginjaren als ontwerper","1","2011-01-13","Marie Christine"
"3747",NULL,"3733","33",,"1","1962-heden Eigen ontwerpbureau","1","2011-01-13","Marie Christine"
"3748",NULL,"3733","33",,"1","1962-1990 Onderwijs","3","2011-01-13","Marie Christine"
"3749",NULL,NULL,"33",,"1","2. Persoonlijke activiteiten","3","2011-01-13","Marie Christine"
"3750",NULL,"3749","33",,"1","Briefpapier voor vrienden","5","2011-01-13","Marie Christine"
"3751",NULL,"3749","33",,"1","Briefpapier voor eigen ontwerpbureaus","5","2011-01-13","Marie Christine"
"3752",NULL,"3732","33",,"1","Lezingen","5","2011-01-13","Marie Christine"
"3753",NULL,"3732","33",,"1","Diploma's en oorkondes","5","2011-01-13","Marie Christine"
"3754",NULL,NULL,"33",,"1","4. Administratie","3","2011-01-13","Marie Christine"
"3755",NULL,"3754","33",,"1","Begrotingen","5","2011-01-13","Marie Christine"
"3756",NULL,"3754","33",,"1","Jaarverslagen","5","2011-01-13","Marie Christine"
"3757",NULL,"3754","33",,"1","Offertes en opdrachtbevestigingen","5","2011-01-13","Marie Christine"
"3758",NULL,NULL,"33",,"1","5. Publicaties over Joop Istha","3","2011-01-13","Marie Christine"
"3759",NULL,NULL,"33",,"1","6. Secretariaat Stichting Industriële Vormgeving","3","2011-01-13","Marie Christine"
"3760",NULL,"3742","33",,"1","1956-1959 Cursus IV","5","2011-01-13","Marie Christine"
"3761",NULL,"3746","33",,"1","1955-1962 Freelance ontwerper Amsterdam","1","2011-03-17","Marie Christine"
"3762",NULL,"3746","33",,"1","1956-1957 Bedrijfsleider Metaalgieterij Holland","3","2011-01-13","Marie Christine"
"3763",NULL,"3746","33",,"1","1957-1958 Constructeur J.J. Beijnes BV, Beverwijk","3","2011-01-13","Marie Christine"
"3764",NULL,"3746","33",,"1","1958-1960 Ontwerper Van der Heem NV, den Haag","1","2011-01-13","Marie Christine"
"3765",NULL,"3746","33",,"1","1960-1962 Manager Design IBM-WTC New York","3","2011-01-13","Marie Christine"
"3766",NULL,"3747","33",,"1","1962-1967 Ontwerpbureau Berkheij Istha","1","2011-03-31","Marie Christine"
"3767",NULL,"3747","33",,"1","1967-1992 Ontwerpbureau Istha Industrial Design in Nieuwegein","1","2011-05-05","Marie Christine"
"3768",NULL,"3747","33",,"1","1989-1992 Manager R&amp;D IQ-Techniku","3","2011-05-05","Marie Christine"
"3769",NULL,"3747","33",,"1","1992-heden Adviesbureau Istha Design Engineering Consultancy","3","2011-01-13","Marie Christine"
"3770",NULL,"3748","33",,"1","1962-1980 Docent CIV KABK Den Haag","5","2011-01-13","Marie Christine"
"3771",NULL,"3748","33",,"1","1975-1985 Docent Arch Vormgeving KABK","5","2011-01-13","Marie Christine"
"3772",NULL,"3748","33",,"1","1978-1990 Hoogleraar Faculteit Industrieel Ontwerpen TU Delft","5","2011-01-13","Marie Christine"
"3773",NULL,"3696","37",,"1","Uitgeverij Herik","1","2011-01-14","Kiko Luijten"
"3774",NULL,"3696","37",,"1","Nationaal Comité 4 en 5 mei","1","2011-01-14","Kiko Luijten"
"3775",NULL,"3696","37",,"1","Stichting Hygiëne","1","2011-01-14","Kiko Luijten"
"3777",NULL,"3696","37",,"1","Afdeling Industrieel Ontwerpen TU Delft","1","2011-01-14","Kiko Luijten"
"3778",NULL,"3696","37",,"1","Gevelontwerp Drie Dappertjes in de Dapperstraat","1","2011-01-14","Kiko Luijten"
"3779",NULL,"3696","37",,"1","Vereeniging ter bevordering van de belangen des boekhandels","1","2011-01-14","Kiko Luijten"
"3780",NULL,"3696","37",,"1","Gerrit Holstege","1","2011-01-14","Kiko Luijten"
"3782",NULL,"3696","37",,"1","Philatelistenclub 'Rotterdam'","1","2011-01-14","Kiko Luijten"
"3783",NULL,"3696","37",,"1","Stedelijk Museum Amsterdam","1","2011-01-14","Kiko Luijten"
"3784",NULL,"3713","37",,"1","Biljet tien gulden - Hals","1","2011-01-14","Kiko Luijten"
"3785",NULL,"3713","37",,"1","Biljet vijfentwintig gulden - Sweelinck","1","2011-01-14","Kiko Luijten"
"3786",NULL,"3713","37",,"1","Biljet honderd gulden - De Ruyter","1","2011-01-14","Kiko Luijten"
"3787",NULL,"3713","37",,"1","Biljet honderd gulden - Snip","1","2011-01-14","Kiko Luijten"
"3788",NULL,"3713","37",,"1","Biljet tweehonderdvijftig gulden - Vuurtoren","1","2011-01-14","Kiko Luijten"
"3789",NULL,"3713","37",,"1","Biljet duizend gulden - Spinoza","1","2011-01-14","Kiko Luijten"
"3790",NULL,"3713","37",,"1","Biljet vijftig gulden - Zonnebloem","1","2011-01-14","Kiko Luijten"
"3792",NULL,NULL,"39",,"3","Gesorteerd","1","2011-01-20","Kiko Luijten"
"3793",NULL,NULL,"39",,"3","Ongesorteerd","1","2011-01-20","Kiko Luijten"
"3794","6","3802","7",,"1","Programmering en divers","1","2011-03-06","Maja Klooster"
"3795","27","3808","7",,"1","Beleids- en bestuurszaken","1","2011-03-06","Maja Klooster"
"3796",NULL,"3793","39",,"3","Niet-elektrische gebruiksvoorwerpen","1","2011-02-17","Kiko Luijten"
"3797",NULL,"3793","39",,"3","Elektrische gebruiksvoorwerpen","1","2011-02-17","Kiko Luijten"
"3800",NULL,"3793","39",,"3","Overig","1","2011-02-25","Kiko Luijten"
"3801","2","3606","7",,"1","1. Voorstellingen","1","2011-03-06","Maja Klooster"
