"id","fk_lijsten","fk_object","fk_persoon_instelling","ranking","is_ontwerp"
"6916","27","4141","1008",NULL,"1"
"6917","27","4142","1292",NULL,"1"
"6918","27","4143","954",NULL,"1"
"6919","25","4143","1106",NULL,NULL
"6920","85","4143","1107",NULL,NULL
"6937","27","4148","1292",NULL,"1"
"6938","85","4148","966",NULL,NULL
"6939","27","4149","954",NULL,"1"
"6940","25","4149","948",NULL,NULL
"6941","85","4149","1113",NULL,NULL
"6942","27","4150","954",NULL,"1"
"6943","25","4150","948",NULL,NULL
"6944","85","4150","1113",NULL,NULL
"6945","27","4151","954",NULL,"1"
"6946","85","4151","1113",NULL,NULL
"6967","27","4161","1292",NULL,"1"
"6968","27","4162","1292",NULL,"1"
"6969","27","4163","1292",NULL,"1"
"6970","27","4164","1292",NULL,"1"
"6971","27","4165","1292",NULL,"1"
"6972","27","4166","954",NULL,"1"
"6973","27","4166","941",NULL,"1"
"6974","27","4167","1292",NULL,"1"
"6975","27","4168","1292",NULL,"1"
"6976","27","4169","1292",NULL,"1"
"6977","27","4170","1292",NULL,"1"
"6978","27","4171","1292",NULL,"1"
"6979","27","4172","1292",NULL,"1"
"6980","27","4173","1292",NULL,"1"
"6981","27","4174","1292",NULL,"1"
"6983","27","4176","1292",NULL,"1"
"6984","27","4177","1292",NULL,"1"
"6986","27","4179","1292",NULL,"1"
"6987","27","4180","1292",NULL,"1"
"6988","27","4181","1292",NULL,"1"
"6989","27","4182","1292",NULL,"1"
"6990","27","4183","1292",NULL,"1"
"6991","27","4184","1292",NULL,"1"
"6992","27","4185","1292",NULL,"1"
"6993","27","4186","1292",NULL,"1"
"6994","27","4188","1292",NULL,"1"
"6995","27","4189","1292",NULL,"1"
"6996","85","4189","1119",NULL,NULL
"6997","27","4190","1292",NULL,"1"
"6998","85","4190","1119",NULL,NULL
"6999","27","4191","1292",NULL,"1"
"7000","85","4191","1119",NULL,NULL
"7001","27","4192","1292",NULL,"1"
"7002","85","4192","1119",NULL,NULL
"7003","27","4193","1292",NULL,"1"
"7004","85","4193","1119",NULL,NULL
"7005","27","4194","1292",NULL,"1"
"7006","85","4194","1119",NULL,NULL
"7007","27","4195","1292",NULL,"1"
"7008","85","4195","1119",NULL,NULL
"7009","27","4196","1292",NULL,"1"
"7010","85","4196","1119",NULL,NULL
"7011","27","4197","1292",NULL,"1"
"7012","85","4197","1119",NULL,NULL
"7013","27","4198","1292",NULL,"1"
"7014","85","4198","1119",NULL,NULL
"7015","27","4199","1292",NULL,"1"
"7016","85","4199","1119",NULL,NULL
"7017","27","4200","1292",NULL,"1"
"7018","85","4200","1119",NULL,NULL
"7019","27","4201","1292",NULL,"1"
"7020","85","4201","1119",NULL,NULL
"7021","27","4202","1292",NULL,"1"
"7022","85","4202","1119",NULL,NULL
"7023","27","4203","1292",NULL,"1"
"7024","85","4203","1119",NULL,NULL
"7025","27","4204","1292",NULL,"1"
"7026","85","4204","1119",NULL,NULL
"7030","27","4207","1292",NULL,"1"
"7031","25","4207","1106",NULL,NULL
"7032","85","4207","1122",NULL,NULL
"7035","27","4209","1292",NULL,"1"
"7036","85","4209","1123",NULL,NULL
"7037","27","4210","1292",NULL,"1"
"7038","25","4210","958",NULL,NULL
"7039","85","4210","1124",NULL,NULL
"7040","27","4211","954",NULL,"1"
"7041","25","4211","958",NULL,NULL
"7042","85","4211","1125",NULL,NULL
"7043","27","4212","1292",NULL,"1"
"7044","85","4212","1126",NULL,NULL
"7045","27","4213","1072",NULL,"1"
"7046","25","4213","1093",NULL,NULL
"7049","27","4215","1292",NULL,"1"
"7050","85","4215","1292",NULL,NULL
"7054","27","4218","940",NULL,"1"
"7055","25","4218","1129",NULL,NULL
"7056","85","4218","1095",NULL,NULL
"7064","27","4222","1131",NULL,"1"
"7065","27","4222","940",NULL,"1"
"7066","85","4222","8",NULL,NULL
"7082","27","4230","940",NULL,"1"
"7083","85","4230","8",NULL,NULL
"7088","27","4233","941",NULL,"1"
"7089","85","4233","8",NULL,NULL
"7090","27","4234","941",NULL,"1"
"7091","85","4234","8",NULL,NULL
"7092","27","4235","942",NULL,"1"
"7093","85","4235","8",NULL,NULL
"7094","27","4236","1292",NULL,"1"
"7095","85","4236","8",NULL,NULL
"7102","27","4240","947",NULL,"1"
"7103","25","4240","1136",NULL,NULL
"7104","85","4240","1137",NULL,NULL
"7109","27","4243","942",NULL,"1"
"7110","25","4243","1129",NULL,NULL
"7111","85","4243","1095",NULL,NULL
"7114","27","4245","940",NULL,"1"
"7115","85","4245","8",NULL,NULL
"7116","27","4246","1140",NULL,"1"
"7117","85","4246","8",NULL,NULL
"7118","27","4247","941",NULL,"1"
"7119","85","4247","8",NULL,NULL
"7130","27","4253","942",NULL,"1"
"7131","85","4253","8",NULL,NULL
"7142","27","4259","942",NULL,"1"
"7143","85","4259","1141",NULL,NULL
"7144","27","4260","942",NULL,"1"
"7145","85","4260","1138",NULL,NULL
"7148","27","4262","942",NULL,"1"
"7149","85","4262","1138",NULL,NULL
"7152","27","4264","1292",NULL,"1"
"7153","85","4264","8",NULL,NULL
"7158","27","4267","1292",NULL,"1"
"7159","85","4267","1138",NULL,NULL
"7160","27","4268","942",NULL,"1"
"7161","85","4268","1138",NULL,NULL
"7167","27","4271","942",NULL,"1"
"7168","85","4271","1138",NULL,NULL
"7169","27","4272","941",NULL,"1"
"7170","85","4272","1143",NULL,NULL
"7178","27","4276","941",NULL,"1"
"7179","85","4276","8",NULL,NULL
"7184","27","4279","941",NULL,"1"
"7185","85","4279","1170",NULL,NULL
"7186","27","4280","942",NULL,"1"
"7187","85","4280","1141",NULL,NULL
"7188","27","4281","1292",NULL,"1"
"7189","85","4281","1138",NULL,NULL
"7190","27","4282","942",NULL,"1"
"7191","85","4282","8",NULL,NULL
"7192","27","4283","942",NULL,"1"
"7193","85","4283","1138",NULL,NULL
"7194","27","4284","942",NULL,"1"
"7195","85","4284","1141",NULL,NULL
"7196","27","4285","1292",NULL,"1"
"7197","85","4285","1138",NULL,NULL
"7198","27","4286","1292",NULL,"1"
"7199","85","4286","8",NULL,NULL
"7208","27","4291","940",NULL,"1"
"7209","85","4291","8",NULL,NULL
"7214","27","4294","1292",NULL,"1"
"7215","85","4294","8",NULL,NULL
"7231","27","4302","940",NULL,"1"
"7232","27","4302","1149",NULL,"1"
"7233","85","4302","8",NULL,NULL
"7818","27","4586","1292",NULL,"1"
"7819","85","4586","1138",NULL,NULL
"7832","27","4593","942",NULL,"1"
"7833","85","4593","8",NULL,NULL
"7836","27","4595","941",NULL,"1"
"7837","85","4595","8",NULL,NULL
"7838","27","4596","942",NULL,"1"
"7839","85","4596","1153",NULL,NULL
"7847","27","4600","941",NULL,"1"
"7848","27","4600","940",NULL,"1"
"7849","85","4600","8",NULL,NULL
"7850","27","4601","942",NULL,"1"
"7851","85","4601","1138",NULL,NULL
"7859","27","4605","940",NULL,"1"
"7860","85","4605","8",NULL,NULL
"7861","27","4606","942",NULL,"1"
"7862","85","4606","1138",NULL,NULL
"7863","27","4607","940",NULL,"1"
"7864","27","4607","941",NULL,"1"
"7865","85","4607","8",NULL,NULL
"7868","27","4609","1292",NULL,"1"
"7869","85","4609","1138",NULL,NULL
"7872","27","4611","1292",NULL,"1"
"7873","85","4611","1141",NULL,NULL
"7876","27","4613","1292",NULL,"1"
"7877","85","4613","1138",NULL,NULL
"7880","27","4615","940",NULL,"1"
"7881","85","4615","8",NULL,NULL
"7882","27","4616","1292",NULL,"1"
"7883","85","4616","1138",NULL,NULL
"7888","27","4619","941",NULL,"1"
"7889","85","4619","8",NULL,NULL
"7896","27","4623","941",NULL,"1"
"7897","85","4623","8",NULL,NULL
"7898","27","4624","942",NULL,"1"
"7899","85","4624","1141",NULL,NULL
"7900","27","4625","941",NULL,"1"
"7901","85","4625","1145",NULL,NULL
"7902","27","4626","941",NULL,"1"
"7903","85","4626","1145",NULL,NULL
"7904","27","4627","940",NULL,"1"
"7905","85","4627","1145",NULL,NULL
"7908","27","4629","941",NULL,"1"
"7909","25","4629","1094",NULL,NULL
"7910","85","4629","8",NULL,NULL
"7914","27","4631","942",NULL,"1"
"7915","85","4631","8",NULL,NULL
"7919","27","4633","940",NULL,"1"
"7920","25","4633","1094",NULL,NULL
"7921","85","4633","1095",NULL,NULL
"7925","27","4635","940",NULL,"1"
"7926","25","4635","994",NULL,NULL
"7927","85","4635","1145",NULL,NULL
"7933","27","4638","942",NULL,"1"
"7934","85","4638","1141",NULL,NULL
"7941","27","4642","940",NULL,"1"
"7942","25","4642","1094",NULL,NULL
"7943","85","4642","1095",NULL,NULL
"7944","27","4643","940",NULL,"1"
"7945","25","4643","994",NULL,NULL
"7946","85","4643","1145",NULL,NULL
"7950","27","4645","940",NULL,"1"
"7951","25","4645","1094",NULL,NULL
"7952","85","4645","1095",NULL,NULL
"7962","27","4649","941",NULL,"1"
"7963","85","4649","1170",NULL,NULL
"7965","27","4650","940",NULL,"1"
"7966","85","4650","8",NULL,NULL
"7970","27","4652","940",NULL,"1"
"7971","85","4652","8",NULL,NULL
"7972","27","4653","1292",NULL,"1"
"7973","85","4653","8",NULL,NULL
"7981","27","4657","942",NULL,"1"
"7982","85","4657","8",NULL,NULL
"7986","27","4659","941",NULL,"1"
"7987","85","4659","1172",NULL,NULL
"7994","27","4663","941",NULL,"1"
"7995","85","4663","8",NULL,NULL
"7998","27","4665","941",NULL,"1"
"7999","85","4665","8",NULL,NULL
"8002","27","4667","1168",NULL,"1"
"8003","85","4667","1170",NULL,NULL
"8058","27","4687","941",NULL,"1"
"8059","85","4687","8",NULL,NULL
"8078","27","4695","942",NULL,"1"
"8079","85","4695","1138",NULL,NULL
"8098","27","4703","1292",NULL,"1"
"8099","85","4703","8",NULL,NULL
"8118","27","4710","942",NULL,"1"
"8119","85","4710","1141",NULL,NULL
"8124","27","4712","941",NULL,"1"
"8125","27","4712","940",NULL,"1"
"8126","85","4712","8",NULL,NULL
"8133","27","4716","941",NULL,"1"
"8134","85","4716","1172",NULL,NULL
"8141","27","4720","941",NULL,"1"
"8142","85","4720","8",NULL,NULL
"8154","27","4725","940",NULL,"1"
"8155","85","4725","1153",NULL,NULL
"8178","27","4735","1292",NULL,"1"
"8179","85","4735","1184",NULL,NULL
"8185","27","4738","941",NULL,"1"
"8186","85","4738","1170",NULL,NULL
"8193","27","4741","1072",NULL,"1"
"8194","85","4741","593",NULL,NULL
"8199","27","4744","941",NULL,"1"
"8200","85","4744","8",NULL,NULL
"8212","27","4750","941",NULL,"1"
"8213","25","4750","89",NULL,NULL
"8214","85","4750","8",NULL,NULL
"8232","27","4758","940",NULL,"1"
"8233","85","4758","8",NULL,NULL
"8242","27","4763","1292",NULL,"1"
"8243","85","4763","8",NULL,NULL
"8251","27","4766","941",NULL,"1"
"8252","85","4766","1170",NULL,NULL
"8254","27","4767","1292",NULL,"1"
"8255","85","4767","1170",NULL,NULL
"8261","27","4770","941",NULL,"1"
"8262","85","4770","8",NULL,NULL
"8263","27","4771","941",NULL,"1"
"8264","85","4771","8",NULL,NULL
"8265","27","4772","941",NULL,"1"
"8266","85","4772","8",NULL,NULL
"8269","27","4774","941",NULL,"1"
"8270","85","4774","8",NULL,NULL
"8275","27","4777","940",NULL,"1"
"8276","85","4777","8",NULL,NULL
"8318","27","4794","940",NULL,"1"
"8319","85","4794","8",NULL,NULL
"8320","27","4795","1072",NULL,"1"
"8321","25","4795","89",NULL,NULL
"8322","85","4795","8",NULL,NULL
"8323","27","4796","1072",NULL,"1"
"8324","25","4796","89",NULL,NULL
"8325","85","4796","8",NULL,NULL
"8326","27","4797","941",NULL,"1"
"8327","85","4797","8",NULL,NULL
"8337","27","4802","940",NULL,"1"
"8338","85","4802","8",NULL,NULL
"8355","27","4810","941",NULL,"1"
"8356","85","4810","8",NULL,NULL
"8364","27","4814","941",NULL,"1"
"8365","85","4814","8",NULL,NULL
"8368","27","4816","941",NULL,"1"
"8369","85","4816","8",NULL,NULL
"8374","27","4818","941",NULL,"1"
"8375","85","4818","8",NULL,NULL
"8381","27","4821","942",NULL,"1"
"8382","25","4821","1094",NULL,NULL
"8383","85","4821","1095",NULL,NULL
"8390","27","4824","1292",NULL,"1"
"8391","85","4824","8",NULL,NULL
"8395","27","4826","940",NULL,"1"
"8396","85","4826","8",NULL,NULL
"8409","27","4831","940",NULL,"1"
"8410","85","4831","8",NULL,NULL
"8411","27","4832","942",NULL,"1"
"8412","85","4832","8",NULL,NULL
"8413","27","4833","942",NULL,"1"
"8414","85","4833","8",NULL,NULL
"8415","27","4834","940",NULL,"1"
"8416","85","4834","8",NULL,NULL
"8417","27","4835","942",NULL,"1"
"8418","85","4835","8",NULL,NULL
"8435","27","4842","940",NULL,"1"
"8436","25","4842","994",NULL,NULL
"8437","85","4842","1145",NULL,NULL
"8441","27","4844","940",NULL,"1"
"8442","25","4844","994",NULL,NULL
"8443","85","4844","1145",NULL,NULL
"8446","27","4846","941",NULL,"1"
"8447","85","4846","8",NULL,NULL
"8460","27","4852","1195",NULL,"1"
"8461","85","4852","8",NULL,NULL
"8470","27","4857","940",NULL,"1"
"8471","85","4857","8",NULL,NULL
"8472","27","4858","940",NULL,"1"
"8473","85","4858","8",NULL,NULL
"8474","27","4859","940",NULL,"1"
"8475","85","4859","8",NULL,NULL
"8478","27","4861","1072",NULL,"1"
"8479","85","4861","8",NULL,NULL
"8480","27","4862","941",NULL,"1"
"8481","85","4862","8",NULL,NULL
"8498","27","4870","941",NULL,"1"
"8499","85","4870","8",NULL,NULL
"8503","27","4872","1072",NULL,"1"
"8504","85","4872","8",NULL,NULL
"8531","27","4883","941",NULL,"1"
"8532","85","4883","8",NULL,NULL
"8533","27","4884","1200",NULL,"1"
"8534","85","4884","8",NULL,NULL
"8537","27","4886","942",NULL,"1"
"8538","85","4886","1141",NULL,NULL
"8541","27","4888","941",NULL,"1"
"8542","85","4888","8",NULL,NULL
"8557","27","4895","942",NULL,"1"
"8558","85","4895","1141",NULL,NULL
"8559","27","4896","942",NULL,"1"
"8560","85","4896","1138",NULL,NULL
"8562","27","4897","941",NULL,"1"
"8563","85","4897","8",NULL,NULL
"8566","27","4899","941",NULL,"1"
"8567","85","4899","8",NULL,NULL
"8568","27","4900","940",NULL,"1"
"8569","85","4900","8",NULL,NULL
"8570","27","4901","940",NULL,"1"
"8571","85","4901","8",NULL,NULL
"8577","27","4904","941",NULL,"1"
"8578","85","4904","8",NULL,NULL
"8580","27","4905","940",NULL,"1"
"8581","85","4905","8",NULL,NULL
"8588","27","4908","942",NULL,"1"
"8589","85","4908","1141",NULL,NULL
"8601","27","4915","942",NULL,"1"
"8602","85","4915","1138",NULL,NULL
"8613","27","4919","941",NULL,"1"
"8614","25","4919","1094",NULL,NULL
"8615","85","4919","8",NULL,NULL
"8618","27","4921","1202",NULL,"1"
"8619","85","4921","8",NULL,NULL
"8622","27","4923","941",NULL,"1"
"8623","85","4923","8",NULL,NULL
"8626","27","4925","940",NULL,"1"
"8627","85","4925","8",NULL,NULL
"8638","27","4930","941",NULL,"1"
"8639","85","4930","8",NULL,NULL
"8642","27","4932","942",NULL,"1"
"8643","85","4932","1138",NULL,NULL
"8644","27","4933","1292",NULL,"1"
"8645","85","4933","1138",NULL,NULL
"8650","27","4936","942",NULL,"1"
"8651","85","4936","1141",NULL,NULL
"8652","27","4937","941",NULL,"1"
"8653","85","4937","8",NULL,NULL
"8662","27","4941","940",NULL,"1"
"8663","25","4941","1204",NULL,NULL
"8664","85","4941","8",NULL,NULL
"8673","27","4945","942",NULL,"1"
"8674","85","4945","8",NULL,NULL
"8675","27","4946","942",NULL,"1"
"8676","85","4946","8",NULL,NULL
"8677","27","4947","940",NULL,"1"
"8678","85","4947","8",NULL,NULL
"8679","27","4948","941",NULL,"1"
"8680","85","4948","1170",NULL,NULL
"8681","27","4949","942",NULL,"1"
"8682","85","4949","8",NULL,NULL
"8683","27","4950","940",NULL,"1"
"8684","25","4950","1094",NULL,NULL
"8685","85","4950","1095",NULL,NULL
"8692","27","4953","942",NULL,"1"
"8693","85","4953","8",NULL,NULL
"8699","27","4956","942",NULL,"1"
"8700","85","4956","1138",NULL,NULL
"8702","27","4957","942",NULL,"1"
"8703","85","4957","1138",NULL,NULL
"8707","27","4959","941",NULL,"1"
"8708","85","4959","8",NULL,NULL
"8731","27","4968","940",NULL,"1"
"8732","85","4968","8",NULL,NULL
"8733","27","4969","1206",NULL,"1"
"8734","85","4969","8",NULL,NULL
"8742","27","4973","942",NULL,"1"
"8743","85","4973","8",NULL,NULL
"8764","27","4983","940",NULL,"1"
"8765","85","4983","8",NULL,NULL
"8766","27","4984","942",NULL,"1"
"8767","85","4984","1138",NULL,NULL
"8787","27","4992","941",NULL,"1"
"8788","85","4992","8",NULL,NULL
"8791","27","4994","940",NULL,"1"
"8792","85","4994","8",NULL,NULL
"8798","27","4997","942",NULL,"1"
"8799","85","4997","8",NULL,NULL
"8800","27","4998","942",NULL,"1"
"8801","85","4998","8",NULL,NULL
"8825","27","5008","940",NULL,"1"
"8826","85","5008","8",NULL,NULL
"8827","27","5009","941",NULL,"1"
"8828","85","5009","8",NULL,NULL
"8831","27","5011","940",NULL,"1"
"8832","25","5011","994",NULL,NULL
"8833","85","5011","1145",NULL,NULL
"8834","27","5012","941",NULL,"1"
"8835","85","5012","8",NULL,NULL
"8861","27","5022","942",NULL,"1"
"8862","85","5022","8",NULL,NULL
"8865","27","5024","941",NULL,"1"
"8866","85","5024","8",NULL,NULL
"8871","27","5027","940",NULL,"1"
"8872","85","5027","593",NULL,NULL
"8889","27","5034","942",NULL,"1"
"8890","85","5034","8",NULL,NULL
"8897","27","5037","940",NULL,"1"
"8898","25","5037","994",NULL,NULL
"8899","85","5037","1145",NULL,NULL
"8903","27","5039","940",NULL,"1"
"8904","85","5039","593",NULL,NULL
"8906","27","5040","940",NULL,"1"
"8907","85","5040","593",NULL,NULL
"8916","27","5043","940",NULL,"1"
"8917","85","5043","8",NULL,NULL
"8922","27","5045","942",NULL,"1"
"8923","85","5045","8",NULL,NULL
"8925","27","5046","946",NULL,"1"
"8926","85","5046","8",NULL,NULL
"8933","27","5050","941",NULL,"1"
"8934","85","5050","8",NULL,NULL
"8935","27","5051","941",NULL,"1"
"8936","85","5051","8",NULL,NULL
"8937","27","5052","941",NULL,"1"
"8938","85","5052","8",NULL,NULL
"8944","27","5055","941",NULL,"1"
"8945","25","5055","567",NULL,NULL
"8946","85","5055","8",NULL,NULL
"8952","27","5058","940",NULL,"1"
"8953","27","5058","1212",NULL,"1"
"8954","85","5058","8",NULL,NULL
"8963","27","5062","941",NULL,"1"
"8964","25","5062","567",NULL,NULL
"8965","85","5062","8",NULL,NULL
"8971","27","5065","940",NULL,"1"
"8972","85","5065","1153",NULL,NULL
"8989","27","5072","941",NULL,"1"
"8990","85","5072","8",NULL,NULL
"9000","27","5077","940",NULL,"1"
"9001","85","5077","8",NULL,NULL
"9004","27","5079","941",NULL,"1"
"9005","85","5079","8",NULL,NULL
"9014","27","5083","941",NULL,"1"
"9015","85","5083","8",NULL,NULL
"9018","27","5085","941",NULL,"1"
"9019","85","5085","1172",NULL,NULL
"9036","27","5092","940",NULL,"1"
"9037","85","5092","8",NULL,NULL
"9038","27","5093","940",NULL,"1"
"9039","85","5093","8",NULL,NULL
"9040","27","5094","941",NULL,"1"
"9041","85","5094","1170",NULL,NULL
"9046","27","5096","941",NULL,"1"
"9047","85","5096","1170",NULL,NULL
"9064","27","5102","940",NULL,"1"
"9065","85","5102","8",NULL,NULL
"9079","27","5108","941",NULL,"1"
"9080","85","5108","8",NULL,NULL
"9095","27","5113","1292",NULL,"1"
"9096","85","5113","1138",NULL,NULL
"9101","27","5115","941",NULL,"1"
"9102","85","5115","8",NULL,NULL
"9122","27","5124","941",NULL,"1"
"9123","85","5124","593",NULL,NULL
"9128","27","5127","942",NULL,"1"
"9129","85","5127","8",NULL,NULL
"9135","27","5130","940",NULL,"1"
"9136","85","5130","8",NULL,NULL
"9146","27","5134","941",NULL,"1"
"9147","85","5134","1170",NULL,NULL
"9155","27","5137","941",NULL,"1"
"9156","25","5137","1217",NULL,NULL
"9157","85","5137","1145",NULL,NULL
"9158","27","5138","941",NULL,"1"
"9159","85","5138","593",NULL,NULL
"9163","27","5140","1292",NULL,"1"
"9164","85","5140","8",NULL,NULL
"9173","27","5144","940",NULL,"1"
"9174","25","5144","1094",NULL,NULL
"9175","85","5144","1095",NULL,NULL
"9179","27","5146","941",NULL,"1"
"9180","85","5146","8",NULL,NULL
"9182","27","5147","940",NULL,"1"
"9183","25","5147","1218",NULL,NULL
"9184","85","5147","8",NULL,NULL
"9186","27","5148","941",NULL,"1"
"9187","25","5148","1218",NULL,NULL
"9188","85","5148","8",NULL,NULL
"9196","27","5151","941",NULL,"1"
"9197","85","5151","593",NULL,NULL
"9204","27","5155","941",NULL,"1"
"9205","85","5155","8",NULL,NULL
"9206","27","5156","941",NULL,"1"
"9207","85","5156","8",NULL,NULL
"9215","27","5160","941",NULL,"1"
"9216","25","5160","1176",NULL,NULL
"9217","85","5160","8",NULL,NULL
"9223","27","5163","941",NULL,"1"
"9224","85","5163","8",NULL,NULL
"9237","27","5170","941",NULL,"1"
"9238","85","5170","8",NULL,NULL
"9264","27","5182","941",NULL,"1"
"9265","85","5182","8",NULL,NULL
"9273","27","5185","941",NULL,"1"
"9274","85","5185","8",NULL,NULL
"9283","27","5190","941",NULL,"1"
"9284","85","5190","1172",NULL,NULL
"9295","27","5195","941",NULL,"1"
"9296","85","5195","8",NULL,NULL
"9298","27","5196","941",NULL,"1"
"9299","85","5196","8",NULL,NULL
"9310","27","5201","940",NULL,"1"
"9311","85","5201","8",NULL,NULL
"9318","27","5204","942",NULL,"1"
"9319","85","5204","1153",NULL,NULL
"9320","27","5205","940",NULL,"1"
"9321","85","5205","1153",NULL,NULL
"9323","27","5206","942",NULL,"1"
"9324","85","5206","1153",NULL,NULL
"9325","27","5207","940",NULL,"1"
"9326","85","5207","8",NULL,NULL
"9332","27","5210","941",NULL,"1"
"9333","85","5210","8",NULL,NULL
"9334","27","5211","941",NULL,"1"
"9335","25","5211","89",NULL,NULL
"9336","85","5211","8",NULL,NULL
"9339","27","5213","941",NULL,"1"
"9340","85","5213","8",NULL,NULL
"9342","27","5214","941",NULL,"1"
"9343","85","5214","8",NULL,NULL
"9345","27","5215","941",NULL,"1"
"9346","85","5215","8",NULL,NULL
"9354","27","5218","941",NULL,"1"
"9355","85","5218","1172",NULL,NULL
"9369","27","5224","940",NULL,"1"
"9370","85","5224","8",NULL,NULL
"9374","27","5226","942",NULL,"1"
"9375","85","5226","1153",NULL,NULL
"9377","27","5227","942",NULL,"1"
"9378","85","5227","1153",NULL,NULL
"9380","27","5228","940",NULL,"1"
"9381","85","5228","8",NULL,NULL
"9382","27","5229","941",NULL,"1"
"9383","85","5229","8",NULL,NULL
